A,320,+022.39,M,0
A,172,+023.69,M,0
A,022,+007.02,M,0
A,109,+020.94,M,0
A,336,+008.68,M,0
A,098,+014.10,M,0
A,348,+008.41,M,0
A,104,+008.67,M,0
A,130,+023.23,M,0
A,286,+016.00,M,0
A,061,+000.28,M,0
A,000,+015.91,M,0
A,042,+002.00,M,0
A,223,+022.82,M,0
A,341,+006.69,M,0
A,109,+012.81,M,0
A,120,+005.36,M,0
A,311,+011.22,M,0
A,225,+015.00,M,0
A,028,+002.42,M,0
A,134,+015.33,M,0
A,276,+015.13,M,0
A,120,+019.59,M,0
A,000,+007.59,M,0
A,110,+002.55,M,0
A,245,+010.72,M,0
A,124,+019.04,M,0
A,290,+013.29,M,0
A,227,+005.18,M,0
A,349,+021.08,M,0
A,083,+007.75,M,0
A,131,+010.15,M,0
A,355,+004.35,M,0
A,330,+010.80,M,0
A,142,+009.66,M,0
A,015,+005.53,M,0
A,107,+000.87,M,0
A,296,+022.61,M,0
A,040,+002.61,M,0
A,137,+018.07,M,0
A,227,+020.11,M,0
A,248,+000.08,M,0
A,024,+018.44,M,0
A,197,+006.41,M,0
A,075,+014.57,M,0
A,095,+024.35,M,0
A,351,+002.12,M,0
A,291,+019.73,M,0
A,352,+010.36,M,0
A,191,+011.52,M,0
A,278,+004.83,M,0
A,253,+007.70,M,0
A,172,+023.85,M,0
A,206,+001.33,M,0
A,089,+012.40,M,0
A,294,+003.77,M,0
A,119,+018.28,M,0
A,086,+022.48,M,0
A,189,+020.02,M,0
A,084,+009.69,M,0
A,072,+021.98,M,0
A,184,+009.14,M,0
A,016,+014.75,M,0
A,189,+005.59,M,0
A,041,+001.63,M,0
A,270,+011.97,M,0
A,222,+003.51,M,0
A,216,+012.41,M,0
A,298,+016.40,M,0
A,272,+017.80,M,0
A,178,+005.63,M,0
A,285,+024.56,M,0
A,099,+010.62,M,0
A,107,+016.91,M,0
A,103,+024.28,M,0
A,218,+005.67,M,0
A,306,+023.45,M,0
A,104,+008.34,M,0
A,192,+000.98,M,0
A,330,+017.25,M,0
A,090,+000.87,M,0
A,113,+010.19,M,0
A,288,+010.98,M,0
A,204,+009.54,M,0
A,271,+019.31,M,0
A,141,+023.36,M,0
A,125,+016.26,M,0
A,003,+017.06,M,0
A,321,+019.76,M,0
A,200,+003.04,M,0
A,330,+010.77,M,0
A,059,+015.13,M,0
A,129,+002.30,M,0
A,139,+019.56,M,0
A,250,+016.30,M,0
A,144,+022.14,M,0
A,105,+005.54,M,0
A,260,+017.47,M,0
A,009,+015.94,M,0
A,328,+021.16,M,0
A,086,+008.46,M,0
A,184,+024.76,M,0
A,170,+024.85,M,0
A,352,+016.33,M,0
A,292,+021.47,M,0
A,065,+011.28,M,0
A,009,+016.24,M,0
A,112,+018.03,M,0
A,258,+014.72,M,0
A,014,+016.08,M,0
A,339,+005.00,M,0
A,281,+002.57,M,0
A,097,+011.44,M,0
A,307,+006.91,M,0
A,033,+010.71,M,0
A,213,+000.50,M,0
A,066,+002.53,M,0
A,288,+019.53,M,0
A,204,+001.11,M,0
A,069,+009.10,M,0
A,300,+017.64,M,0
A,146,+003.16,M,0
A,094,+014.95,M,0
A,055,+023.23,M,0
A,231,+015.56,M,0
A,150,+021.30,M,0
A,143,+022.24,M,0
A,142,+006.84,M,0
A,260,+004.25,M,0
A,079,+007.10,M,0
A,149,+004.78,M,0
A,198,+022.88,M,0
A,210,+005.64,M,0
A,093,+014.22,M,0
A,057,+024.17,M,0
A,301,+018.05,M,0
A,352,+007.15,M,0
A,190,+007.81,M,0
A,152,+019.60,M,0
A,159,+018.94,M,0
A,256,+020.72,M,0
A,347,+021.85,M,0
A,360,+007.06,M,0
A,076,+007.56,M,0
A,123,+006.99,M,0
A,035,+004.15,M,0
A,291,+015.99,M,0
