A,279,+029.02,K,0
A,197,+055.96,K,0
A,258,+086.68,K,0
A,261,+070.28,K,0
A,285,+070.51,K,0
A,304,+048.87,K,0
A,020,+017.59,K,0
A,343,+025.91,K,0
A,012,+012.79,K,0
A,078,+001.95,K,0
A,241,+075.98,K,0
A,131,+064.73,K,0
A,208,+027.10,K,0
A,270,+083.81,K,0
A,095,+050.79,K,0
A,358,+057.45,K,0
A,320,+056.63,K,0
A,334,+076.24,K,0
A,312,+084.35,K,0
A,159,+042.59,K,0
A,279,+051.33,K,0
A,270,+004.00,K,0
A,088,+031.13,K,0
A,254,+021.76,K,0
A,160,+017.72,K,0
A,024,+016.37,K,0
A,261,+040.07,K,0
A,211,+037.04,K,0
A,087,+056.17,K,0
A,286,+081.07,K,0
A,205,+008.38,K,0
A,275,+044.49,K,0
A,114,+016.10,K,0
A,088,+041.33,K,0
A,321,+041.95,K,0
A,050,+074.17,K,0
A,282,+053.60,K,0
A,122,+043.80,K,0
A,132,+087.94,K,0
A,295,+051.41,K,0
A,043,+011.74,K,0
A,276,+035.43,K,0
A,082,+042.27,K,0
A,144,+031.59,K,0
A,160,+071.77,K,0
A,264,+003.64,K,0
A,168,+038.25,K,0
A,143,+018.72,K,0
A,353,+049.67,K,0
A,226,+044.61,K,0
A,200,+004.73,K,0
A,016,+054.84,K,0
A,244,+046.64,K,0
A,040,+015.03,K,0
A,273,+064.28,K,0
A,153,+058.35,K,0
A,308,+058.48,K,0
A,227,+010.60,K,0
A,210,+025.92,K,0
A,299,+030.15,K,0
A,020,+066.74,K,0
A,308,+065.81,K,0
A,213,+031.70,K,0
A,110,+065.53,K,0
A,093,+038.77,K,0
A,179,+056.13,K,0
A,014,+055.24,K,0
A,265,+020.81,K,0
A,305,+066.38,K,0
A,302,+003.37,K,0
A,173,+074.61,K,0
A,195,+030.16,K,0
A,052,+052.01,K,0
A,056,+040.56,K,0
A,253,+081.79,K,0
A,136,+034.41,K,0
A,275,+023.19,K,0
A,191,+068.91,K,0
A,063,+021.55,K,0
A,065,+022.81,K,0
A,124,+019.86,K,0
A,197,+003.27,K,0
A,122,+040.29,K,0
A,072,+044.12,K,0
A,177,+058.29,K,0
A,093,+083.56,K,0
A,201,+052.24,K,0
A,084,+080.23,K,0
A,044,+013.15,K,0
A,165,+041.05,K,0
A,181,+074.66,K,0
A,223,+071.86,K,0
A,338,+070.73,K,0
A,025,+012.94,K,0
A,016,+019.63,K,0
A,345,+048.07,K,0
A,135,+074.61,K,0
A,332,+016.87,K,0
A,339,+051.41,K,0
A,209,+001.07,K,0
A,036,+003.50,K,0
A,157,+015.85,K,0
A,099,+058.87,K,0
A,170,+001.76,K,0
A,016,+076.18,K,0
A,095,+041.38,K,0
A,026,+009.20,K,0
A,258,+021.36,K,0
A,047,+062.10,K,0
A,078,+049.66,K,0
A,312,+045.08,K,0
A,310,+068.54,K,0
A,329,+051.50,K,0
A,073,+024.06,K,0
A,037,+009.43,K,0
A,068,+083.43,K,0
A,151,+029.64,K,0
A,008,+042.14,K,0
A,306,+037.72,K,0
A,316,+086.04,K,0
A,072,+034.97,K,0
A,265,+067.37,K,0
A,334,+046.87,K,0
A,095,+002.33,K,0
A,242,+071.33,K,0
A,291,+042.10,K,0
A,349,+024.21,K,0
A,127,+045.46,K,0
A,157,+040.40,K,0
A,233,+026.57,K,0
A,330,+075.02,K,0
A,220,+003.67,K,0
A,004,+085.77,K,0
A,098,+067.03,K,0
A,354,+035.46,K,0
A,080,+010.08,K,0
A,322,+004.52,K,0
A,230,+034.02,K,0
A,002,+005.66,K,0
A,029,+009.71,K,0
A,244,+064.22,K,0
A,214,+079.06,K,0
A,322,+054.06,K,0
A,097,+031.57,K,0
A,065,+022.36,K,0
A,206,+076.01,K,0
A,161,+077.20,K,0
A,158,+046.67,K,0
A,279,+050.97,K,0
A,136,+049.53,K,0
A,278,+015.55,K,0
A,224,+002.80,K,0
A,042,+029.75,K,0
A,036,+089.52,K,0
A,020,+006.28,K,0
A,179,+049.66,K,0
A,237,+060.98,K,0
A,159,+088.38,K,0
A,056,+070.54,K,0
A,084,+030.09,K,0
A,187,+067.42,K,0
A,315,+055.26,K,0
A,142,+024.70,K,0
A,309,+077.66,K,0
A,045,+010.60,K,0
A,302,+061.40,K,0
A,141,+005.49,K,0
A,178,+019.55,K,0
A,043,+024.32,K,0
A,147,+036.90,K,0
A,042,+089.31,K,0
A,290,+034.90,K,0
A,347,+037.45,K,0
A,340,+066.09,K,0
A,074,+068.93,K,0
A,121,+076.47,K,0
A,177,+055.99,K,0
A,208,+012.73,K,0
A,012,+057.74,K,0
A,053,+010.50,K,0
A,307,+016.10,K,0
A,211,+048.73,K,0
A,066,+043.42,K,0
A,338,+011.31,K,0
A,024,+019.15,K,0
A,143,+024.24,K,0
A,136,+000.05,K,0
A,306,+085.27,K,0
A,114,+050.99,K,0
A,248,+079.90,K,0
A,070,+021.55,K,0
A,093,+004.05,K,0
A,283,+011.58,K,0
A,131,+059.22,K,0
A,182,+041.04,K,0
A,220,+059.31,K,0
A,264,+017.28,K,0
A,273,+088.59,K,0
A,267,+017.65,K,0
A,232,+083.75,K,0
A,043,+038.28,K,0
A,294,+043.64,K,0
A,060,+027.39,K,0
A,031,+005.70,K,0
A,225,+010.02,K,0
A,201,+016.90,K,0
A,119,+029.76,K,0
A,029,+079.76,K,0
A,309,+030.64,K,0
A,069,+004.73,K,0
A,135,+000.81,K,0
A,166,+064.01,K,0
A,153,+066.72,K,0
A,094,+036.97,K,0
A,345,+043.75,K,0
A,049,+017.10,K,0
A,087,+003.86,K,0
A,160,+086.12,K,0
A,164,+018.44,K,0
A,279,+086.51,K,0
A,359,+050.90,K,0
A,113,+005.09,K,0
A,212,+050.61,K,0
A,125,+048.95,K,0
A,063,+080.57,K,0
A,049,+089.68,K,0
A,170,+066.22,K,0
A,283,+017.01,K,0
A,158,+086.06,K,0
A,095,+058.26,K,0
A,071,+007.23,K,0
