DATA:,01,031125,134734,1,00,00,OOOOO,031125,134734,020,08850,358,000000,000000,000,00000,000,000000,000000,000,00000,000,000000,000000,000,00000,000
DATA:,01,031125,134735,2,00,00,OOOOO,031125,134734,041,03995,178,031125,134735,020,11509,126,000000,000000,000,00000,000,000000,000000,000,00000,000
DATA:,01,031125,134736,4,00,00,OOOOO,031125,134735,082,11698,006,031125,134735,062,00001,043,031125,134735,041,02640,275,031125,134735,020,11121,166
DATA:,01,031125,134736,4,00,00,OOOOO,031125,134736,082,03056,018,031125,134736,062,08810,077,031125,134736,041,01771,296,031125,134736,020,03880,064
DATA:,01,031125,134737,4,00,00,OOOOO,031125,134736,082,03002,039,031125,134737,062,09771,261,031125,134737,041,08620,141,031125,134737,020,10195,250
DATA:,01,031125,134737,0,00,00,OOOOO,000000,000000,000,00000,000,000000,000000,000,00000,000,000000,000000,000,00000,000,000000,000000,000,00000,000
DATA:,01,031125,134738,3,00,00,OOOOO,031125,134737,062,13393,254,031125,134738,041,10153,272,031125,134738,020,08414,275,000000,000000,000,00000,000
DATA:,01,031125,134739,4,00,00,OOOOO,031125,134738,082,10054,237,031125,134738,062,13275,322,031125,134738,041,08838,181,031125,134739,020,10120,312
DATA:,01,031125,134740,4,00,00,OOOOO,031125,134739,083,05951,171,031125,134739,062,07580,302,031125,134739,041,05547,354,031125,134739,020,09094,177
DATA:,01,031125,134740,2,00,00,OOOOO,031125,134740,041,11579,027,031125,134740,020,13858,076,000000,000000,000,00000,000,000000,000000,000,00000,000
DATA:,01,031125,134741,4,00,00,OOOOO,031125,134740,082,12695,010,031125,134740,062,07658,121,031125,134741,041,09850,210,031125,134741,020,12723,219
DATA:,01,031125,134741,1,00,00,OOOOO,031125,134741,020,13116,207,000000,000000,000,00000,000,000000,000000,000,00000,000,000000,000000,000,00000,000
DATA:,01,031125,134741,0,00,00,OOOOO,000000,000000,000,00000,000,000000,000000,000,00000,000,000000,000000,000,00000,000,000000,000000,000,00000,000
DATA:,01,031125,134741,0,00,00,OOOOO,000000,000000,000,00000,000,000000,000000,000,00000,000,000000,000000,000,00000,000,000000,000000,000,00000,000
DATA:,01,031125,134741,0,00,00,OOOOO,000000,000000,000,00000,000,000000,000000,000,00000,000,000000,000000,000,00000,000,000000,000000,000,00000,000
DATA:,01,031125,134741,0,00,00,OOOOO,000000,000000,000,00000,000,000000,000000,000,00000,000,000000,000000,000,00000,000,000000,000000,000,00000,000
DATA:,01,031125,134742,3,00,00,OOOOO,031125,134741,062,12874,333,031125,134741,041,13096,227,031125,134742,020,13198,034,000000,000000,000,00000,000
DATA:,01,031125,134742,1,00,00,OOOOO,031125,134742,020,04341,309,000000,000000,000,00000,000,000000,000000,000,00000,000,000000,000000,000,00000,000
DATA:,01,031125,134742,1,00,00,OOOOO,031125,134742,020,13277,321,000000,000000,000,00000,000,000000,000000,000,00000,000,000000,000000,000,00000,000
DATA:,01,031125,134743,4,00,00,OOOOO,031125,134742,082,05861,334,031125,134743,062,08283,257,031125,134743,041,11411,125,031125,134743,020,13568,238
DATA:,01,031125,134744,4,00,00,OOOOO,031125,134743,083,01294,287,031125,134743,062,04859,214,031125,134744,041,04086,325,031125,134744,020,07706,002
DATA:,01,031125,134745,3,00,00,OOOOO,031125,134744,062,07187,301,031125,134744,041,11846,050,031125,134744,020,12137,120,000000,000000,000,00000,000
DATA:,01,031125,134746,4,00,00,OOOOO,031125,134745,082,03794,135,031125,134745,062,02328,320,031125,134745,041,06499,211,031125,134745,020,03502,105
DATA:,01,031125,134746,1,00,00,OOOOO,031125,134746,020,03521,091,000000,000000,000,00000,000,000000,000000,000,00000,000,000000,000000,000,00000,000
DATA:,01,031125,134746,1,00,00,OOOOO,031125,134746,020,11681,042,000000,000000,000,00000,000,000000,000000,000,00000,000,000000,000000,000,00000,000
DATA:,01,031125,134747,4,00,00,OOOOO,031125,134746,083,02533,223,031125,134746,062,07375,275,031125,134746,041,07214,032,031125,134747,020,03556,304
DATA:,01,031125,134747,1,00,00,OOOOO,031125,134747,020,00456,074,000000,000000,000,00000,000,000000,000000,000,00000,000,000000,000000,000,00000,000
DATA:,01,031125,134748,3,00,00,OOOOO,031125,134747,062,07422,016,031125,134747,041,09736,086,031125,134748,020,00789,226,000000,000000,000,00000,000
DATA:,01,031125,134748,0,00,00,OOOOO,000000,000000,000,00000,000,000000,000000,000,00000,000,000000,000000,000,00000,000,000000,000000,000,00000,000
DATA:,01,031125,134748,2,00,00,OOOOO,031125,134748,041,00778,329,031125,134748,020,00810,316,000000,000000,000,00000,000,000000,000000,000,00000,000
DATA:,01,031125,134749,2,00,00,OOOOO,031125,134748,041,08855,143,031125,134748,020,11185,224,000000,000000,000,00000,000,000000,000000,000,00000,000
DATA:,01,031125,134749,4,00,00,OOOOO,031125,134749,082,00717,094,031125,134749,062,09177,172,031125,134749,041,05706,120,031125,134749,020,10801,221
DATA:,01,031125,134750,3,00,00,OOOOO,031125,134749,062,08097,070,031125,134750,041,02421,329,031125,134750,020,04747,277,000000,000000,000,00000,000
DATA:,01,031125,134751,4,00,00,OOOOO,031125,134750,082,10788,009,031125,134750,062,10065,168,031125,134751,041,04657,001,031125,134751,020,02304,216
DATA:,01,031125,134751,2,00,00,OOOOO,031125,134751,041,04905,049,031125,134751,020,10996,349,000000,000000,000,00000,000,000000,000000,000,00000,000
DATA:,01,031125,134752,3,00,00,OOOOO,031125,134751,062,05487,223,031125,134752,041,10551,310,031125,134752,020,08377,068,000000,000000,000,00000,000
DATA:,01,031125,134752,2,00,00,OOOOO,031125,134752,041,08029,263,031125,134752,020,03665,050,000000,000000,000,00000,000,000000,000000,000,00000,000
DATA:,01,031125,134753,4,00,00,OOOOO,031125,134752,082,10559,332,031125,134753,062,01805,275,031125,134753,041,10117,168,031125,134753,020,05449,246
DATA:,01,031125,134754,1,00,00,OOOOO,031125,134753,020,12570,103,000000,000000,000,00000,000,000000,000000,000,00000,000,000000,000000,000,00000,000
DATA:,01,031125,134754,4,00,00,OOOOO,031125,134754,082,02095,291,031125,134754,062,00012,133,031125,134754,041,02679,181,031125,134754,020,13539,323
DATA:,01,031125,134755,2,00,00,OOOOO,031125,134754,041,05872,332,031125,134755,020,02202,256,000000,000000,000,00000,000,000000,000000,000,00000,000
DATA:,01,031125,134756,4,00,00,OOOOO,031125,134755,082,08566,046,031125,134755,062,04309,197,031125,134755,041,11870,206,031125,134755,020,06371,005
DATA:,01,031125,134756,3,00,00,OOOOO,031125,134756,062,03920,065,031125,134756,041,12978,148,031125,134756,020,03933,020,000000,000000,000,00000,000
